X,Y,Z
7.43375,-0.719348,-1.13211
7.43275,-0.732456,-1.13195
7.43275,-0.745671,-1.13195
7.43275,-0.758886,-1.13195
7.43275,-0.7721,-1.13195
7.43275,-0.785315,-1.13195
7.43275,-0.79853,-1.13195
7.43275,-0.811745,-1.13195
7.43175,-0.824838,-1.13178
7.43175,-0.838051,-1.13178
7.43175,-0.851264,-1.13178
7.43175,-0.864477,-1.13178
7.43175,-0.87769,-1.13178
7.43175,-0.890903,-1.13178
7.43075,-0.903984,-1.13162
7.43075,-0.917195,-1.13162
7.43075,-0.930406,-1.13162
7.43075,-0.943617,-1.13162
7.43075,-0.956828,-1.13162
7.43075,-0.97004,-1.13162
7.42975,-0.983108,-1.13146
7.42975,-0.996317,-1.13146
7.42975,-1.00953,-1.13146
7.42975,-1.02274,-1.13146
7.42975,-1.03595,-1.13146
7.42975,-1.04915,-1.13146
7.42975,-1.06236,-1.13146
7.42875,-1.07542,-1.13129
7.42875,-1.08863,-1.13129
7.44275,-1.10406,-1.13359
7.44175,-1.11713,-1.13342
7.44875,-1.72746,-1.13457
7.43575,-1.73751,-1.13244
7.43475,-1.75048,-1.13228
7.43475,-1.7637,-1.13228
7.43575,-1.77717,-1.13244
7.47975,1.92235,-1.15296
7.47775,1.90855,-1.15263
7.47775,1.89526,-1.15263
7.47875,1.88221,-1.1528
7.49375,1.87259,-1.15529
7.47075,1.32233,-1.15147
7.47075,1.30905,-1.15147
7.47075,1.29577,-1.15147
7.47075,1.28248,-1.15147
7.47075,1.2692,-1.15147
7.47075,1.25592,-1.15147
7.47075,1.24263,-1.15147
7.46975,1.22919,-1.1513
7.45075,1.21293,-1.14815
7.45075,1.19968,-1.14815
7.45075,1.18643,-1.14815
7.45075,1.17319,-1.14815
7.45075,1.15994,-1.14815
7.45075,1.14669,-1.14815
7.44975,1.1333,-1.14798
7.44975,1.12005,-1.14798
7.44975,1.10681,-1.14798
7.44975,1.09356,-1.14798
7.44975,1.08032,-1.14798
7.44975,1.06707,-1.14798
7.44875,1.05369,-1.14782
7.44875,1.04045,-1.14782
7.44875,1.02721,-1.14782
7.44875,1.01396,-1.14782
7.44875,1.00072,-1.14782
7.44875,0.987475,-1.14782
7.44875,0.974231,-1.14782
7.44775,0.960865,-1.14765
7.44775,0.947623,-1.14765
7.44775,0.934382,-1.14765
7.44775,0.92114,-1.14765
7.44775,0.907898,-1.14765
7.44775,0.894656,-1.14765
7.44675,0.881303,-1.14749
7.44675,0.868063,-1.14749
7.44675,0.854823,-1.14749
7.44675,0.841583,-1.14749
7.44675,0.828343,-1.14749
7.44675,0.815103,-1.14749
7.46475,0.803681,-1.15047
7.46475,0.790409,-1.15047
7.46475,0.777136,-1.15047
7.46475,0.763864,-1.15047
7.46475,0.750592,-1.15047
7.46375,0.737227,-1.15031
7.46075,0.126752,-1.14981
7.45675,0.113458,-1.14915
7.45675,0.1002,-1.14915
7.45675,0.0869416,-1.14915
7.46775,0.0737034,-1.15097
7.51775,-0.527767,-1.15927
7.44875,-0.535535,-1.14782
7.44875,-0.548778,-1.14782
7.43575,-0.56092,-1.14566
7.43475,-0.574053,-1.14549
7.43475,-0.587271,-1.14549
7.43475,-0.60049,-1.14549
7.43475,-0.613708,-1.14549
7.43475,-0.626926,-1.14549
7.43475,-0.640145,-1.14549
7.43375,-0.653266,-1.14533
7.43375,-0.666482,-1.14533
7.43375,-0.679699,-1.14533
7.43375,-0.692915,-1.14533
7.43375,-0.706132,-1.14533
7.43375,-0.719348,-1.14533
7.43275,-0.732456,-1.14516
7.43275,-0.745671,-1.14516
7.43275,-0.758886,-1.14516
7.43275,-0.7721,-1.14516
7.43275,-0.785315,-1.14516
7.43275,-0.79853,-1.14516
7.43275,-0.811745,-1.14516
7.43175,-0.824838,-1.145
7.43175,-0.838051,-1.145
7.43175,-0.851264,-1.145
7.43175,-0.864477,-1.145
7.43175,-0.87769,-1.145
7.43175,-0.890903,-1.145
7.43075,-0.903984,-1.14483
7.43075,-0.917195,-1.14483
7.43075,-0.930406,-1.14483
7.43075,-0.943617,-1.14483
7.43075,-0.956828,-1.14483
7.43075,-0.97004,-1.14483
7.42975,-0.983108,-1.14466
7.42975,-0.996317,-1.14466
7.42975,-1.00953,-1.14466
7.42975,-1.02274,-1.14466
7.42975,-1.03595,-1.14466
7.42975,-1.04915,-1.14466
7.42975,-1.06236,-1.14466
7.42875,-1.07542,-1.1445
7.42875,-1.08863,-1.1445
7.44275,-1.10406,-1.14682
7.44175,-1.11713,-1.14666
7.44875,-1.72746,-1.14782
7.43575,-1.73751,-1.14566
7.43475,-1.75048,-1.14549
7.43475,-1.7637,-1.14549
7.43575,-1.77717,-1.14566
7.47975,1.92235,-1.16626
7.47775,1.90855,-1.16593
7.47775,1.89526,-1.16593
7.47875,1.88221,-1.16609
7.49375,1.87259,-1.16861
7.47075,1.32233,-1.16475
7.47075,1.30905,-1.16475
7.47075,1.29577,-1.16475
7.47075,1.28248,-1.16475
7.47075,1.2692,-1.16475
7.47075,1.25592,-1.16475
7.47075,1.24263,-1.16475
7.46975,1.22919,-1.16458
7.45075,1.21293,-1.1614
7.45075,1.19968,-1.1614
7.45075,1.18643,-1.1614
7.45075,1.17319,-1.1614
7.45075,1.15994,-1.1614
7.45075,1.14669,-1.1614
7.44975,1.1333,-1.16123
7.44975,1.12005,-1.16123
7.44975,1.10681,-1.16123
7.44975,1.09356,-1.16123
7.44975,1.08032,-1.16123
7.44975,1.06707,-1.16123
7.44875,1.05369,-1.16106
7.44875,1.04045,-1.16106
7.44875,1.02721,-1.16106
7.44875,1.01396,-1.16106
7.44875,1.00072,-1.16106
7.44875,0.987475,-1.16106
7.44875,0.974231,-1.16106
7.44775,0.960865,-1.16089
7.44775,0.947623,-1.16089
7.44775,0.934382,-1.16089
7.44775,0.92114,-1.16089
7.44775,0.907898,-1.16089
7.44775,0.894656,-1.16089
7.44675,0.881303,-1.16073
7.44675,0.868063,-1.16073
7.44675,0.854823,-1.16073
7.44675,0.841583,-1.16073
7.44675,0.828343,-1.16073
7.44675,0.815103,-1.16073
7.46475,0.803681,-1.16375
7.46475,0.790409,-1.16375
7.46475,0.777136,-1.16375
7.46475,0.763864,-1.16375
7.46475,0.750592,-1.16375
7.46375,0.737227,-1.16358
7.46075,0.126752,-1.16307
7.45675,0.113458,-1.1624
7.45675,0.1002,-1.1624
7.45675,0.0869416,-1.1624
7.46775,0.0737034,-1.16425
7.51775,-0.527767,-1.17264
7.44875,-0.535535,-1.16106
7.44875,-0.548778,-1.16106
7.43575,-0.56092,-1.15888
7.43475,-0.574053,-1.15871
7.43475,-0.587271,-1.15871
7.43475,-0.60049,-1.15871
7.43475,-0.613708,-1.15871
7.43475,-0.626926,-1.15871
7.43475,-0.640145,-1.15871
7.43375,-0.653266,-1.15854
7.43375,-0.666482,-1.15854
7.43375,-0.679699,-1.15854
7.43375,-0.692915,-1.15854
7.43375,-0.706132,-1.15854
7.43375,-0.719348,-1.15854
7.43275,-0.732456,-1.15838
7.43275,-0.745671,-1.15838
7.43275,-0.758886,-1.15838
7.43275,-0.7721,-1.15838
7.43275,-0.785315,-1.15838
7.43275,-0.79853,-1.15838
7.43275,-0.811745,-1.15838
7.43175,-0.824838,-1.15821
7.43175,-0.838051,-1.15821
7.43175,-0.851264,-1.15821
7.43175,-0.864477,-1.15821
7.43175,-0.87769,-1.15821
7.43175,-0.890903,-1.15821
7.43075,-0.903984,-1.15804
7.43075,-0.917195,-1.15804
7.43075,-0.930406,-1.15804
7.43075,-0.943617,-1.15804
7.43075,-0.956828,-1.15804
7.43075,-0.97004,-1.15804
7.42975,-0.983108,-1.15787
7.42975,-0.996317,-1.15787
7.42975,-1.00953,-1.15787
7.42975,-1.02274,-1.15787
7.42975,-1.03595,-1.15787
7.42975,-1.04915,-1.15787
7.42975,-1.06236,-1.15787
7.42875,-1.07542,-1.15771
7.42875,-1.08863,-1.15771
7.44275,-1.10406,-1.16005
7.44175,-1.11713,-1.15989
7.44875,-1.72746,-1.16106
7.43575,-1.73751,-1.15888
7.43475,-1.75048,-1.15871
7.43475,-1.7637,-1.15871
7.43575,-1.77717,-1.15888
7.47975,1.92235,-1.17956
7.47775,1.90855,-1.17922
7.47775,1.89526,-1.17922
7.47975,1.88245,-1.17956
7.49375,1.87259,-1.18193
7.47075,1.32233,-1.17803
7.47075,1.30905,-1.17803
7.47075,1.29577,-1.17803
7.47075,1.28248,-1.17803
7.47075,1.2692,-1.17803
7.47075,1.25592,-1.17803
7.47075,1.24263,-1.17803
7.46975,1.22919,-1.17787
7.45075,1.21293,-1.17464
7.45075,1.19968,-1.17464
7.45075,1.18643,-1.17464
7.45075,1.17319,-1.17464
7.45075,1.15994,-1.17464
7.45075,1.14669,-1.17464
7.44975,1.1333,-1.17447
7.44975,1.12005,-1.17447
7.44975,1.10681,-1.17447
7.44975,1.09356,-1.17447
7.44975,1.08032,-1.17447
7.44975,1.06707,-1.17447
7.44875,1.05369,-1.1743
7.44875,1.04045,-1.1743
7.44875,1.02721,-1.1743
7.44875,1.01396,-1.1743
7.44875,1.00072,-1.1743
7.44875,0.987475,-1.1743
7.44875,0.974231,-1.1743
7.44775,0.960865,-1.17414
7.44775,0.947623,-1.17414
7.44775,0.934382,-1.17414
7.44775,0.92114,-1.17414
7.44775,0.907898,-1.17414
7.44775,0.894656,-1.17414
7.44675,0.881303,-1.17397
7.44675,0.868063,-1.17397
7.44675,0.854823,-1.17397
7.44675,0.841583,-1.17397
7.44675,0.828343,-1.17397
7.44675,0.815103,-1.17397
7.46475,0.803681,-1.17702
7.46475,0.790409,-1.17702
7.46475,0.777136,-1.17702
7.46475,0.763864,-1.17702
7.46475,0.750592,-1.17702
7.46375,0.737227,-1.17685
7.46075,0.126752,-1.17634
7.45675,0.113458,-1.17566
7.45675,0.1002,-1.17566
7.45675,0.0869416,-1.17566
7.46775,0.0737034,-1.17753
7.51775,-0.527767,-1.186
7.44875,-0.535535,-1.1743
7.44875,-0.548778,-1.1743
7.43575,-0.56092,-1.1721
7.43475,-0.574053,-1.17193
7.43475,-0.587271,-1.17193
7.43475,-0.60049,-1.17193
7.43475,-0.613708,-1.17193
7.43475,-0.626926,-1.17193
7.43475,-0.640145,-1.17193
7.43375,-0.653266,-1.17176
7.43375,-0.666482,-1.17176
7.43375,-0.679699,-1.17176
7.43375,-0.692915,-1.17176
7.43375,-0.706132,-1.17176
7.43375,-0.719348,-1.17176
7.43275,-0.732456,-1.17159
7.43275,-0.745671,-1.17159
7.43275,-0.758886,-1.17159
7.43275,-0.7721,-1.17159
7.43275,-0.785315,-1.17159
7.43275,-0.79853,-1.17159
7.43275,-0.811745,-1.17159
7.43175,-0.824838,-1.17142
7.43175,-0.838051,-1.17142
7.43175,-0.851264,-1.17142
7.43175,-0.864477,-1.17142
7.43175,-0.87769,-1.17142
7.43175,-0.890903,-1.17142
7.43075,-0.903984,-1.17125
7.43075,-0.917195,-1.17125
7.43075,-0.930406,-1.17125
7.43075,-0.943617,-1.17125
7.43075,-0.956828,-1.17125
7.43075,-0.97004,-1.17125
7.42975,-0.983108,-1.17108
7.42975,-0.996317,-1.17108
7.42975,-1.00953,-1.17108
7.42975,-1.02274,-1.17108
7.42975,-1.03595,-1.17108
7.42975,-1.04915,-1.17108
7.42975,-1.06236,-1.17108
7.42875,-1.07542,-1.17091
7.42875,-1.08863,-1.17091
7.44275,-1.10406,-1.17329
7.44175,-1.11713,-1.17312
7.44875,-1.72746,-1.1743
7.43575,-1.73751,-1.1721
7.43475,-1.75048,-1.17193
7.43475,-1.7637,-1.17193
7.43575,-1.77717,-1.1721
7.47975,1.92235,-1.19286
7.47775,1.90855,-1.19252
7.47775,1.89526,-1.19252
7.47975,1.88245,-1.19286
7.49375,1.87259,-1.19526
7.47075,1.32233,-1.19132
7.47075,1.30905,-1.19132
7.47075,1.29577,-1.19132
7.47075,1.28248,-1.19132
7.47075,1.2692,-1.19132
7.47075,1.25592,-1.19132
7.47075,1.24263,-1.19132
7.46975,1.22919,-1.19115
7.45075,1.21293,-1.18789
7.45075,1.19968,-1.18789
7.45075,1.18643,-1.18789
7.45075,1.17319,-1.18789
7.45075,1.15994,-1.18789
7.45075,1.14669,-1.18789
7.44975,1.1333,-1.18772
7.44975,1.12005,-1.18772
7.44975,1.10681,-1.18772
7.44975,1.09356,-1.18772
7.44975,1.08032,-1.18772
7.44975,1.06707,-1.18772
7.44875,1.05369,-1.18755
7.44875,1.04045,-1.18755
7.44875,1.02721,-1.18755
7.44875,1.01396,-1.18755
7.44875,1.00072,-1.18755
7.44875,0.987475,-1.18755
7.44875,0.974231,-1.18755
7.44775,0.960865,-1.18738
7.44775,0.947623,-1.18738
7.44775,0.934382,-1.18738
7.44775,0.92114,-1.18738
7.44775,0.907898,-1.18738
7.44775,0.894656,-1.18738
7.44675,0.881303,-1.18721
7.44675,0.868063,-1.18721
7.44675,0.854823,-1.18721
7.44675,0.841583,-1.18721
7.44675,0.828343,-1.18721
7.44675,0.815103,-1.18721
7.46475,0.803681,-1.19029
7.46475,0.790409,-1.19029
7.46475,0.777136,-1.19029
7.46475,0.763864,-1.19029
7.46475,0.750592,-1.19029
7.46375,0.737227,-1.19012
7.46075,0.126752,-1.1896
7.45675,0.113458,-1.18892
7.45675,0.1002,-1.18892
7.45675,0.0869416,-1.18892
7.46775,0.0737034,-1.1908
7.51775,-0.527767,-1.19937
7.44875,-0.535535,-1.18755
7.44875,-0.548778,-1.18755
7.43575,-0.56092,-1.18532
7.43475,-0.574053,-1.18515
7.43475,-0.587271,-1.18515
7.43475,-0.60049,-1.18515
7.43475,-0.613708,-1.18515
7.43475,-0.626926,-1.18515
7.43475,-0.640145,-1.18515
7.43375,-0.653266,-1.18498
7.43375,-0.666482,-1.18498
7.43375,-0.679699,-1.18498
7.43375,-0.692915,-1.18498
7.43375,-0.706132,-1.18498
7.43375,-0.719348,-1.18498
7.43275,-0.732456,-1.18481
7.43275,-0.745671,-1.18481
7.43275,-0.758886,-1.18481
7.43275,-0.7721,-1.18481
7.43275,-0.785315,-1.18481
7.43275,-0.79853,-1.18481
7.43275,-0.811745,-1.18481
7.43175,-0.824838,-1.18463
7.43175,-0.838051,-1.18463
7.43175,-0.851264,-1.18463
7.43175,-0.864477,-1.18463
7.43175,-0.87769,-1.18463
7.43175,-0.890903,-1.18463
7.43075,-0.903984,-1.18446
7.43075,-0.917195,-1.18446
7.43075,-0.930406,-1.18446
7.43075,-0.943617,-1.18446
7.43075,-0.956828,-1.18446
7.43075,-0.97004,-1.18446
7.42975,-0.983108,-1.18429
7.42975,-0.996317,-1.18429
7.42975,-1.00953,-1.18429
7.42975,-1.02274,-1.18429
7.42975,-1.03595,-1.18429
7.42975,-1.04915,-1.18429
7.42975,-1.06236,-1.18429
7.42875,-1.07542,-1.18412
7.42875,-1.08863,-1.18412
7.44275,-1.10406,-1.18652
7.44175,-1.11713,-1.18635
7.44875,-1.72746,-1.18755
7.43575,-1.73751,-1.18532
7.43475,-1.75048,-1.18515
7.43475,-1.7637,-1.18515
7.43575,-1.77717,-1.18532
7.47975,1.92235,-1.20616
7.47775,1.90855,-1.20581
7.47775,1.89526,-1.20581
7.47975,1.88245,-1.20616
7.49375,1.87259,-1.20858
7.47075,1.32233,-1.2046
7.47075,1.30905,-1.2046
7.47075,1.29577,-1.2046
7.47075,1.28248,-1.2046
7.47075,1.2692,-1.2046
7.47075,1.25592,-1.2046
7.47075,1.24263,-1.2046
7.46975,1.22919,-1.20443
7.45075,1.21293,-1.20114
7.45075,1.19968,-1.20114
7.45075,1.18643,-1.20114
7.45075,1.17319,-1.20114
7.45075,1.15994,-1.20114
7.45075,1.14669,-1.20114
7.44975,1.1333,-1.20096
7.44975,1.12005,-1.20096
7.44975,1.10681,-1.20096
7.44975,1.09356,-1.20096
7.44975,1.08032,-1.20096
7.44975,1.06707,-1.20096
7.44875,1.05369,-1.20079
7.44875,1.04045,-1.20079
7.44875,1.02721,-1.20079
7.44875,1.01396,-1.20079
7.44875,1.00072,-1.20079
7.44875,0.987475,-1.20079
7.44875,0.974231,-1.20079
7.44775,0.960865,-1.20062
7.44775,0.947623,-1.20062
7.44775,0.934382,-1.20062
7.44775,0.92114,-1.20062
7.44775,0.907898,-1.20062
7.44775,0.894656,-1.20062
7.44675,0.881303,-1.20045
7.44675,0.868063,-1.20045
7.44675,0.854823,-1.20045
7.44675,0.841583,-1.20045
7.44675,0.828343,-1.20045
7.44675,0.815103,-1.20045
7.46475,0.803681,-1.20356
7.46475,0.790409,-1.20356
7.46475,0.777136,-1.20356
7.46475,0.763864,-1.20356
7.46475,0.750592,-1.20356
7.46375,0.737227,-1.20339
7.46075,0.126752,-1.20287
7.45675,0.113458,-1.20218
7.45675,0.1002,-1.20218
7.45675,0.0869416,-1.20218
7.46775,0.0737034,-1.20408
7.51775,-0.527767,-1.21274
7.44875,-0.535535,-1.20079
7.44875,-0.548778,-1.20079
7.43575,-0.56092,-1.19854
7.43475,-0.574053,-1.19837
7.43475,-0.587271,-1.19837
7.43475,-0.60049,-1.19837
7.43475,-0.613708,-1.19837
7.43475,-0.626926,-1.19837
7.43475,-0.640145,-1.19837
7.43375,-0.653266,-1.19819
7.43375,-0.666482,-1.19819
7.43375,-0.679699,-1.19819
7.43375,-0.692915,-1.19819
7.43375,-0.706132,-1.19819
7.43375,-0.719348,-1.19819
7.43275,-0.732456,-1.19802
7.43275,-0.745671,-1.19802
7.43275,-0.758886,-1.19802
7.43275,-0.7721,-1.19802
7.43275,-0.785315,-1.19802
7.43275,-0.79853,-1.19802
7.43275,-0.811745,-1.19802
7.43175,-0.824838,-1.19785
7.43175,-0.838051,-1.19785
7.43175,-0.851264,-1.19785
7.43175,-0.864477,-1.19785
7.43175,-0.87769,-1.19785
7.43175,-0.890903,-1.19785
7.43075,-0.903984,-1.19767
7.43075,-0.917195,-1.19767
7.43075,-0.930406,-1.19767
7.43075,-0.943617,-1.19767
7.43075,-0.956828,-1.19767
7.43075,-0.97004,-1.19767
7.42975,-0.983108,-1.1975
7.42975,-0.996317,-1.1975
7.42975,-1.00953,-1.1975
7.42975,-1.02274,-1.1975
7.42975,-1.03595,-1.1975
7.42975,-1.04915,-1.1975
7.42975,-1.06236,-1.1975
7.42875,-1.07542,-1.19733
7.42875,-1.08863,-1.19733
7.44275,-1.10406,-1.19975
7.44175,-1.11713,-1.19958
7.44875,-1.72746,-1.20079
7.43575,-1.73751,-1.19854
7.43475,-1.75048,-1.19837
7.43475,-1.7637,-1.19837
7.43575,-1.77717,-1.19854
7.47975,1.92235,-1.21946
7.47775,1.90855,-1.21911
7.47775,1.89526,-1.21911
7.47975,1.88245,-1.21946
7.49375,1.87259,-1.22191
7.47075,1.32233,-1.21788
7.47075,1.30905,-1.21788
7.47075,1.29577,-1.21788
7.47075,1.28248,-1.21788
7.47075,1.2692,-1.21788
7.47075,1.25592,-1.21788
7.47075,1.24263,-1.21788
7.46975,1.22919,-1.21771
7.45075,1.21293,-1.21439
7.45075,1.19968,-1.21439
7.45075,1.18643,-1.21439
7.45075,1.17319,-1.21439
7.45075,1.15994,-1.21439
7.45075,1.14669,-1.21439
7.44975,1.1333,-1.21421
7.44975,1.12005,-1.21421
7.44975,1.10681,-1.21421
7.44975,1.09356,-1.21421
7.44975,1.08032,-1.21421
7.44975,1.06707,-1.21421
7.44875,1.05369,-1.21404
7.44875,1.04045,-1.21404
7.44875,1.02721,-1.21404
7.44875,1.01396,-1.21404
7.44875,1.00072,-1.21404
7.44875,0.987475,-1.21404
7.44875,0.974231,-1.21404
7.44775,0.960865,-1.21386
7.44775,0.947623,-1.21386
7.44775,0.934382,-1.21386
7.44775,0.92114,-1.21386
7.44775,0.907898,-1.21386
7.44775,0.894656,-1.21386
7.44675,0.881303,-1.21369
7.44675,0.868063,-1.21369
7.44675,0.854823,-1.21369
7.44675,0.841583,-1.21369
7.44675,0.828343,-1.21369
7.44675,0.815103,-1.21369
7.46475,0.803681,-1.21683
7.46475,0.790409,-1.21683
7.46475,0.777136,-1.21683
7.46475,0.763864,-1.21683
7.46475,0.750592,-1.21683
7.46375,0.737227,-1.21666
7.46075,0.126752,-1.21614
7.45675,0.113458,-1.21544
7.45675,0.1002,-1.21544
7.45675,0.0869416,-1.21544
7.46775,0.0737034,-1.21736
7.51775,-0.527767,-1.22611
7.44875,-0.535535,-1.21404
7.44875,-0.548778,-1.21404
7.43575,-0.56092,-1.21176
7.43475,-0.574053,-1.21159
7.43475,-0.587271,-1.21159
7.43475,-0.60049,-1.21159
7.43475,-0.613708,-1.21159
7.43475,-0.626926,-1.21159
7.43475,-0.640145,-1.21159
7.43375,-0.653266,-1.21141
7.43375,-0.666482,-1.21141
7.43375,-0.679699,-1.21141
7.43375,-0.692915,-1.21141
7.43375,-0.706132,-1.21141
7.43375,-0.719348,-1.21141
7.43275,-0.732456,-1.21124
7.43275,-0.745671,-1.21124
7.43275,-0.758886,-1.21124
7.43275,-0.7721,-1.21124
7.43275,-0.785315,-1.21124
7.43275,-0.79853,-1.21124
7.43275,-0.811745,-1.21124
7.43175,-0.824838,-1.21106
7.43175,-0.838051,-1.21106
7.43175,-0.851264,-1.21106
7.43175,-0.864477,-1.21106
7.43175,-0.87769,-1.21106
7.43175,-0.890903,-1.21106
7.43075,-0.903984,-1.21089
7.43075,-0.917195,-1.21089
7.43075,-0.930406,-1.21089
7.43075,-0.943617,-1.21089
7.43075,-0.956828,-1.21089
7.43075,-0.97004,-1.21089
7.42975,-0.983108,-1.21071
7.42975,-0.996317,-1.21071
7.42975,-1.00953,-1.21071
7.42975,-1.02274,-1.21071
7.42975,-1.03595,-1.21071
7.42975,-1.04915,-1.21071
7.42975,-1.06236,-1.21071
7.42875,-1.07542,-1.21054
7.42875,-1.08863,-1.21054
7.44275,-1.10406,-1.21299
7.44175,-1.11713,-1.21281
7.44875,-1.72746,-1.21404
7.43575,-1.73751,-1.21176
7.43475,-1.75048,-1.21159
7.43475,-1.7637,-1.21159
7.43575,-1.77717,-1.21176
7.47975,1.92235,-1.23276
7.47775,1.90855,-1.23241
7.47775,1.89526,-1.23241
7.47975,1.88245,-1.23276
7.49375,1.87259,-1.23523
7.47075,1.32233,-1.23117
7.47075,1.30905,-1.23117
7.47075,1.29577,-1.23117
7.47075,1.28248,-1.23117
7.47075,1.2692,-1.23117
7.47075,1.25592,-1.23117
7.47075,1.24263,-1.23117
7.46975,1.22919,-1.23099
7.45075,1.21293,-1.22763
7.45075,1.19968,-1.22763
7.45075,1.18643,-1.22763
7.45075,1.17319,-1.22763
7.45075,1.15994,-1.22763
7.45075,1.14669,-1.22763
7.44975,1.1333,-1.22746
7.44975,1.12005,-1.22746
7.44975,1.10681,-1.22746
7.44975,1.09356,-1.22746
7.44975,1.08032,-1.22746
7.44975,1.06707,-1.22746
7.44875,1.05369,-1.22728
7.44875,1.04045,-1.22728
7.44875,1.02721,-1.22728
7.44875,1.01396,-1.22728
7.44875,1.00072,-1.22728
7.44875,0.987475,-1.22728
7.44875,0.974231,-1.22728
7.44775,0.960865,-1.2271
7.44775,0.947623,-1.2271
7.44775,0.934382,-1.2271
7.44775,0.92114,-1.2271
7.44775,0.907898,-1.2271
7.44775,0.894656,-1.2271
7.44675,0.881303,-1.22693
7.44675,0.868063,-1.22693
7.44675,0.854823,-1.22693
7.44675,0.841583,-1.22693
7.44675,0.828343,-1.22693
7.44675,0.815103,-1.22693
7.46475,0.803681,-1.23011
7.46475,0.790409,-1.23011
7.46475,0.777136,-1.23011
7.46475,0.763864,-1.23011
7.46475,0.750592,-1.23011
7.46375,0.737227,-1.22993
7.46075,0.126752,-1.2294
7.45675,0.113458,-1.22869
7.45675,0.1002,-1.22869
7.45675,0.0869416,-1.22869
7.46775,0.0737034,-1.23064
7.51775,-0.527767,-1.23948
7.44875,-0.535535,-1.22728
7.44875,-0.548778,-1.22728
7.43575,-0.56092,-1.22498
7.43475,-0.574053,-1.2248
7.43475,-0.587271,-1.2248
7.43475,-0.60049,-1.2248
7.43475,-0.613708,-1.2248
7.43475,-0.626926,-1.2248
7.43475,-0.640145,-1.2248
7.43375,-0.653266,-1.22463
7.43375,-0.666482,-1.22463
7.43375,-0.679699,-1.22463
7.43375,-0.692915,-1.22463
7.43375,-0.706132,-1.22463
7.43375,-0.719348,-1.22463
7.43275,-0.732456,-1.22445
7.43275,-0.745671,-1.22445
7.43275,-0.758886,-1.22445
7.43275,-0.7721,-1.22445
7.43275,-0.785315,-1.22445
7.43275,-0.79853,-1.22445
7.43275,-0.811745,-1.22445
7.43175,-0.824838,-1.22427
7.43175,-0.838051,-1.22427
7.43175,-0.851264,-1.22427
7.43175,-0.864477,-1.22427
7.43175,-0.87769,-1.22427
7.43175,-0.890903,-1.22427
7.43075,-0.903984,-1.2241
7.43075,-0.917195,-1.2241
7.43075,-0.930406,-1.2241
7.43075,-0.943617,-1.2241
7.43075,-0.956828,-1.2241
7.43075,-0.97004,-1.2241
7.42975,-0.983108,-1.22392
7.42975,-0.996317,-1.22392
7.42975,-1.00953,-1.22392
7.42975,-1.02274,-1.22392
7.42975,-1.03595,-1.22392
7.42975,-1.04915,-1.22392
7.42975,-1.06236,-1.22392
7.42875,-1.07542,-1.22374
7.42875,-1.08863,-1.22374
7.44275,-1.10406,-1.22622
7.44175,-1.11713,-1.22604
7.44875,-1.72746,-1.22728
7.43575,-1.73751,-1.22498
7.43475,-1.75048,-1.2248
7.43475,-1.7637,-1.2248
7.43575,-1.77717,-1.22498
7.47975,1.92235,-1.24606
7.47775,1.90855,-1.2457
7.47775,1.89526,-1.2457
7.47975,1.88245,-1.24606
7.49375,1.87259,-1.24856
7.47075,1.32233,-1.24445
7.47075,1.30905,-1.24445
7.47075,1.29577,-1.24445
7.47075,1.28248,-1.24445
7.47075,1.2692,-1.24445
7.47075,1.25592,-1.24445
7.47075,1.24263,-1.24445
7.46975,1.22919,-1.24427
7.45075,1.21293,-1.24088
7.45075,1.19968,-1.24088
7.45075,1.18643,-1.24088
7.45075,1.17319,-1.24088
7.45075,1.15994,-1.24088
7.45075,1.14669,-1.24088
7.44975,1.1333,-1.2407
7.44975,1.12005,-1.2407
7.44975,1.10681,-1.2407
7.44975,1.09356,-1.2407
7.44975,1.08032,-1.2407
7.44975,1.06707,-1.2407
7.44875,1.05369,-1.24052
7.44875,1.04045,-1.24052
7.44875,1.02721,-1.24052
7.44875,1.01396,-1.24052
7.44875,1.00072,-1.24052
7.44875,0.987475,-1.24052
7.44875,0.974231,-1.24052
7.44775,0.960865,-1.24034
7.44775,0.947623,-1.24034
7.44775,0.934382,-1.24034
7.44775,0.92114,-1.24034
7.44775,0.907898,-1.24034
7.44775,0.894656,-1.24034
7.44675,0.881303,-1.24017
7.44675,0.868063,-1.24017
7.44675,0.854823,-1.24017
7.44675,0.841583,-1.24017
7.44675,0.828343,-1.24017
7.44675,0.815103,-1.24017
7.46475,0.803681,-1.24338
7.46475,0.790409,-1.24338
7.46475,0.777136,-1.24338
7.46475,0.763864,-1.24338
7.46475,0.750592,-1.24338
7.46375,0.737227,-1.2432
7.46075,0.126752,-1.24267
7.45675,0.113458,-1.24195
7.45675,0.1002,-1.24195
7.45675,0.0869416,-1.24195
7.46775,0.0737034,-1.24392
7.51775,-0.527767,-1.25284
7.44875,-0.535535,-1.24052
7.44875,-0.548778,-1.24052
7.43575,-0.56092,-1.2382
7.43475,-0.574053,-1.23802
7.43475,-0.587271,-1.23802
7.43475,-0.60049,-1.23802
7.43475,-0.613708,-1.23802
7.43475,-0.626926,-1.23802
7.43475,-0.640145,-1.23802
7.43375,-0.653266,-1.23784
7.43375,-0.666482,-1.23784
7.43375,-0.679699,-1.23784
7.43375,-0.692915,-1.23784
7.43375,-0.706132,-1.23784
